name,total_ops,threads,spent,throughput,latency
FxLeapfrogMap,16777216,25,377081661,44492261.84988084,561
FxLeapfrogMap,16777216,26,366465239,45781193.45174782,567
FxLeapfrogMap,16777216,27,342031988,49051599.23229168,550
FxLeapfrogMap,16777216,28,364347289,46047319.429897,608
FxLeapfrogMap,16777216,29,358732646,46768021.2187881,620
FxLeapfrogMap,16777216,30,336154845,49909189.91514164,601
FxLeapfrogMap,16777216,31,359056458,46725843.87829058,663
FxLeapfrogMap,16777216,32,359391081,46682338.22975702,685
FxLeapfrogMap,16777216,33,376048609,44614487.59141667,739
FxLeapfrogMap,16777216,34,381160351,44016162.635971546,772
FxLeapfrogMap,16777216,35,349778872,47965207.000839084,729
FxLeapfrogMap,16777216,36,358038646,46858673.462864116,768
FxLeapfrogMap,16777216,37,351560439,47722138.61070984,775
FxLeapfrogMap,16777216,38,364320983,46050644.30230746,825
FxLeapfrogMap,16777216,39,361541780,46404639.59656336,840
FxLeapfrogMap,16777216,40,373883732,44872816.23689366,891
FxLeapfrogMap,16777216,41,375404070,44691087.12646616,917
FxLeapfrogMap,16777216,42,349283030,48033298.38268982,874
FxLeapfrogMap,16777216,43,344375620,48717780.89285182,882
FxLeapfrogMap,16777216,44,340372764,49290712.34383489,892
FxLeapfrogMap,16777216,45,345961567,48494450.25204201,927
FxLeapfrogMap,16777216,46,346276130,48450397.08627909,949
FxLeapfrogMap,16777216,47,346217729,48458569.83828809,969
FxDashMap,16777216,1,1776656919,9443137.738400916,105
FxDashMap,16777216,2,1215903754,13798144.750197062,144
FxDashMap,16777216,3,877738008,19114150.06196245,156
FxDashMap,16777216,4,739288395,22693736.454499602,176
FxDashMap,16777216,5,610830085,27466256.83965779,182
FxDashMap,16777216,6,541181257,31001103.203394942,193
FxDashMap,16777216,7,490754301,34186589.83897524,204
FxDashMap,16777216,8,450821714,37214746.936524004,214
FxDashMap,16777216,9,420148889,39931596.7249886,225
FxDashMap,16777216,10,399261282,42020643.51433907,237
FxDashMap,16777216,11,379655411,44190641.075836,248
FxDashMap,16777216,12,368149284,45571774.08499319,263
FxDashMap,16777216,13,354136345,47375018.793961965,274
FxDashMap,16777216,14,349709957,47974659.18306695,291
FxDashMap,16777216,15,331140242,50664986.83056468,296
FxDashMap,16777216,16,343718434,48810928.77317136,327
FxDashMap,16777216,17,336093372,49918318.532029845,340
FxDashMap,16777216,18,326653163,51360947.6360711,350
FxDashMap,16777216,19,323105298,51924917.67807534,365
FxDashMap,16777216,20,313063801,53590405.36277141,373
FxDashMap,16777216,21,308993316,54296371.89951383,386
FxDashMap,16777216,22,305948775,54836683.03623703,401
FxDashMap,16777216,23,301244209,55693073.92063428,412
FxDashMap,16777216,24,299250732,56064076.728808135,428
FxDashMap,16777216,25,295711157,56735147.128723316,440
FxDashMap,16777216,26,290688709,57715403.043053865,450
FxDashMap,16777216,27,288819533,58088924.33878424,464
FxDashMap,16777216,28,290579849,57737024.97863161,484
FxDashMap,16777216,29,284830939,58902365.2377876,492
FxDashMap,16777216,30,281807028,59534413.03103342,503
FxDashMap,16777216,31,286009734,58659597.92822995,528
FxDashMap,16777216,32,284765179,58915967.390802376,543
FxDashMap,16777216,33,283007872,59281799.76562631,556
FxDashMap,16777216,34,282667872,59353105.39996566,572
FxDashMap,16777216,35,281308108,59640001.56013989,586
FxDashMap,16777216,36,287797952,58295119.48716021,617
FxDashMap,16777216,37,283608996,59156148.91144003,625
FxDashMap,16777216,38,282361833,59417435.50021507,639
FxDashMap,16777216,39,281556860,59587310.357133545,654
FxDashMap,16777216,40,283588787,59160364.4752005,676
FxDashMap,16777216,41,281653331,59566900.70177086,688
FxDashMap,16777216,42,284607731,58948560.32565047,712
FxDashMap,16777216,43,292084862,57439525.914218724,748
FxDashMap,16777216,44,281671821,59562990.5058909,738
FxDashMap,16777216,45,281720081,59552787.08016557,755
FxDashMap,16777216,46,280985909,59708389.14915125,770
FxDashMap,16777216,47,280664959,59776667.73856155,786
RwLock<FxHashMap>,16777216,1,1645624970,10195042.191174336,98
RwLock<FxHashMap>,16777216,2,2606972484,6435517.099995598,310
RwLock<FxHashMap>,16777216,3,3595940263,4665599.196023129,643
RwLock<FxHashMap>,16777216,4,4460340600,3761420.3722469085,1063
RwLock<FxHashMap>,16777216,5,5435077145,3086840.4536694023,1619
RwLock<FxHashMap>,16777216,6,6501134971,2580659.5425012903,2324
RwLock<FxHashMap>,16777216,7,8094677512,2072623.1496101632,3377
RwLock<FxHashMap>,16777216,8,9228814199,1817916.759210291,4400
FxFlurry,16777216,1,4565272480,3674964.8730714973,272
FxFlurry,16777216,2,3761993661,4459660.890428066,448
FxFlurry,16777216,3,4055250400,4137159.0765393917,725
FxFlurry,16777216,4,3473986307,4829384.60816449,828
FxFlurry,16777216,5,2885094099,5815136.499643162,859
FxFlurry,16777216,6,2870773224,5844145.354199528,1026
FxFlurry,16777216,7,2734314871,6135802.49222146,1140
FxFlurry,16777216,8,2537918009,6610621.753935471,1210
FxFlurry,16777216,9,2398403831,6995158.9399375,1286
FxFlurry,16777216,10,2387870132,7026016.9408576535,1423
FxFlurry,16777216,11,2276707253,7369070.38790024,1492
FxFlurry,16777216,12,2122506593,7904435.282006213,1518
FxFlurry,16777216,13,2158692364,7771934.6581243565,1672
FxFlurry,16777216,14,2119832606,7914406.049097256,1768
FxFlurry,16777216,15,2098282948,7995688.101069199,1876
FxFlurry,16777216,16,2114655168,7933783.367558488,2016
FxFlurry,16777216,17,2138985052,7843540.554111362,2167
FxFlurry,16777216,18,2051222628,8179129.739982568,2200
FxFlurry,16777216,19,2080758413,8063029.275854717,2356
FxFlurry,16777216,20,1952254042,8593766.814698188,2327
FxFlurry,16777216,21,2033663760,8249749.211246209,2545
FxFlurry,16777216,22,1836396212,9135945.65833269,2408
FxFlurry,16777216,23,1893424391,8860779.484909467,2595
FxFlurry,16777216,24,1896133843,8848118.0070367,2712
FxFlurry,16777216,25,1775092391,9451460.71554537,2645
FxFlurry,16777216,26,1725842178,9721176.254622744,2674
FxFlurry,16777216,27,1696617688,9888624.949900912,2730
FxFlurry,16777216,28,1739898029,9642643.258606737,2903
FxFlurry,16777216,29,1736962647,9658938.854544062,3002
FxFlurry,16777216,30,1603452813,10463180.371744435,2867
FxFlurry,16777216,31,1670169003,10045220.555443395,3086
FxFlurry,16777216,32,1663021014,10088396.874580925,3171
FxFlurry,16777216,33,1785602877,9395827.155132882,3512
FxFlurry,16777216,34,1807023458,9284448.37045386,3662
FxFlurry,16777216,35,1857061839,9034279.660301609,3874
FxFlurry,16777216,36,1890342148,8875227.173953908,4056
FxFlurry,16777216,37,1838966566,9123176.19590698,4055
FxFlurry,16777216,38,1887873072,8886834.739491427,4275
FxFlurry,16777216,39,1840151995,9117299.030507531,4277
FxFlurry,16777216,40,1750766691,9582782.266903432,4174
FxFlurry,16777216,41,1744217787,9618762.132254303,4262
FxFlurry,16777216,42,1749521119,9589604.731144717,4379
FxFlurry,16777216,43,1791146685,9366745.973683333,4590
FxFlurry,16777216,44,1768523532,9486566.447338626,4638
FxFlurry,16777216,45,1792805325,9358080.192002999,4808
FxFlurry,16777216,46,1803117900,9304558.509457422,4943
FxFlurry,16777216,47,1803076610,9304771.581502574,5051
FxEvmap,16777216,1,9234980923,1816702.8324028081,550
FxEvmap,16777216,2,18122694018,925757.28439361,2160
FxEvmap,16777216,3,21195593007,791542.656742805,3790
FxEvmap,16777216,4,23740518445,706691.222387077,5660
FxEvmap,16777216,5,24844388254,675291.9745286476,7404
FxEvmap,16777216,6,23706813068,707695.9670570935,8478
FxEvmap,16777216,7,23657436097,709173.0452619724,9870
FxEvmap,16777216,8,24998187482,671137.2979373194,11920
FxEvmap,16777216,9,23695591418,708031.1144821412,12711
FxEvmap,16777216,10,25110559865,668133.8883003037,14967
FxEvmap,16777216,11,24046431502,697700.8625418951,15766
FxEvmap,16777216,12,24183696336,693740.7651379302,17297
FxEvmap,16777216,13,24593202072,682189.1655621899,19056
FxEvmap,16777216,14,25297504418,663196.4846327871,21109
FxEvmap,16777216,15,24253875297,691733.4155698904,21684
FxEvmap,16777216,16,24660387146,680330.600678397,23517
FxEvmap,16777216,17,25248321006,664488.3830498301,25583
FxEvmap,16777216,18,25539125581,656922.0996540899,27400
FxEvmap,16777216,19,25412317804,660200.1489749667,28779
FxEvmap,16777216,20,25991627501,645485.3971477743,30984
FxEvmap,16777216,21,25628769031,654624.3395344757,32079
FxEvmap,16777216,22,25309914022,662871.3153832459,33188
FxEvmap,16777216,23,26264616272,638776.3607986056,36006
FxEvmap,16777216,24,25881274366,648237.6316847859,37023
FxEvmap,16777216,25,26044405110,644177.355141747,38809
FxEvmap,16777216,26,26105571427,642668.0238321833,40456
FxEvmap,16777216,27,25825658631,649633.6159210808,41561
FxEvmap,16777216,28,25919049281,647292.877840954,43257
FxEvmap,16777216,29,25834329754,649415.5706672567,44655
FxEvmap,16777216,30,25902858595,647697.4708590073,46317
FxEvmap,16777216,31,26354715895,636592.557735861,48696
FxEvmap,16777216,32,27011949258,621103.4916345836,51521
FxEvmap,16777216,33,27060989000,619977.9320704059,53227
FxEvmap,16777216,34,27020941615,620896.7932740933,54759
FxEvmap,16777216,35,27248636349,615708.4628059088,56845
FxEvmap,16777216,36,26968150836,622112.213107469,57867
FxEvmap,16777216,37,26835372167,625190.3605283806,59181
FxEvmap,16777216,38,26789218671,626267.462520725,60676
FxEvmap,16777216,39,26160892494,641309.0074754849,60813
FxEvmap,16777216,40,26764118998,626854.7827505068,63810
FxEvmap,16777216,41,27359357595,613216.7373354586,66860
FxEvmap,16777216,42,26867648688,624439.309700118,67260
FxEvmap,16777216,43,26663771213,629213.9197406636,68339
FxEvmap,16777216,44,25914153806,647415.1587429225,67962
FxEvmap,16777216,45,26184833959,640722.642208449,70233
FxEvmap,16777216,46,27404466588,612207.3548166228,75137
FxEvmap,16777216,47,27394820951,612422.9112505872,76744
CrossbeamSkipMap,16777216,1,27692196869,605846.335679537,1650
CrossbeamSkipMap,16777216,2,14999514679,1118517.255994213,1788
CrossbeamSkipMap,16777216,3,10597357208,1583150.9376068586,1894
CrossbeamSkipMap,16777216,4,8330562951,2013935.444541124,1986
CrossbeamSkipMap,16777216,5,6954105618,2412562.725043156,2072
CrossbeamSkipMap,16777216,6,5986139042,2802677.298720854,2140
CrossbeamSkipMap,16777216,7,5394759301,3109910.018949333,2250
CrossbeamSkipMap,16777216,8,4857805216,3453661.73693861,2316
CrossbeamSkipMap,16777216,9,4488672181,3737679.055961338,2407
CrossbeamSkipMap,16777216,10,4218051930,3977479.717752076,2514
CrossbeamSkipMap,16777216,11,3985604156,4209453.659552035,2613
CrossbeamSkipMap,16777216,12,3828195148,4382539.382498586,2738
CrossbeamSkipMap,16777216,13,3632809856,4618247.765511458,2814
CrossbeamSkipMap,16777216,14,3430842955,4890114.8260224,2862
CrossbeamSkipMap,16777216,15,3248282699,5164949.468580721,2904
CrossbeamSkipMap,16777216,16,3112688573,5389943.64727923,2968
CrossbeamSkipMap,16777216,17,3204521829,5235481.889426068,3247
CrossbeamSkipMap,16777216,18,3110872834,5393089.62315494,3337
CrossbeamSkipMap,16777216,19,3016313226,5562159.7436843915,3415
CrossbeamSkipMap,16777216,20,2950865758,5685523.29244928,3517
CrossbeamSkipMap,16777216,21,2882895680,5819570.966924478,3608
CrossbeamSkipMap,16777216,22,2816756781,5956217.488555679,3693
CrossbeamSkipMap,16777216,23,2746644104,6108259.885424166,3765
CrossbeamSkipMap,16777216,24,2689420957,6238226.097083247,3847
CrossbeamSkipMap,16777216,25,2625038762,6391226.005065749,3911
CrossbeamSkipMap,16777216,26,2546279232,6588914.440001214,3946
CrossbeamSkipMap,16777216,27,2509128182,6686472.265688337,4038
CrossbeamSkipMap,16777216,28,2440585420,6874258.88170716,4073
CrossbeamSkipMap,16777216,29,2364147230,7096519.111459907,4086
CrossbeamSkipMap,16777216,30,2326284505,7212022.417696498,4159
CrossbeamSkipMap,16777216,31,2276214646,7370665.1652921485,4205
CrossbeamSkipMap,16777216,32,2241064933,7486269.475262902,4274
CrossbeamSkipMap,16777216,33,2408715773,6965211.997223053,4737
CrossbeamSkipMap,16777216,34,2389117611,7022348.302467057,4841
CrossbeamSkipMap,16777216,35,2420020104,6932676.291518941,5048
CrossbeamSkipMap,16777216,36,2332357898,7193242.518391575,5004
CrossbeamSkipMap,16777216,37,2432637697,6896717.920917757,5364
CrossbeamSkipMap,16777216,38,2353591665,7128346.1143630445,5330
CrossbeamSkipMap,16777216,39,2336148581,7181570.614322156,5430
CrossbeamSkipMap,16777216,40,2427078506,6912514.76148172,5786
CrossbeamSkipMap,16777216,41,2437396120,6883253.756882161,5956
CrossbeamSkipMap,16777216,42,2444759260,6862522.733628995,6120
CrossbeamSkipMap,16777216,43,2411702657,6956585.610296485,6181
CrossbeamSkipMap,16777216,44,2442495097,6868884.2080406435,6405
CrossbeamSkipMap,16777216,45,2384666356,7035456.326117598,6396
CrossbeamSkipMap,16777216,46,2446555129,6857485.368358524,6707
CrossbeamSkipMap,16777216,47,2477600023,6771559.510919492,6940
RwLock<BTreeMap>,16777216,1,6390056781,2625519.0798749803,380
RwLock<BTreeMap>,16777216,2,9411569398,1782616.1918930581,1121
RwLock<BTreeMap>,16777216,3,11774997315,1424816.9703298144,2105
RwLock<BTreeMap>,16777216,4,14386340316,1166190.6802900352,3429
RwLock<BTreeMap>,16777216,5,16059699406,1044678.0836839282,4786
RwLock<BTreeMap>,16777216,6,17622765744,952019.4641248136,6302
RwLock<BTreeMap>,16777216,7,18514550809,906163.8153189505,7724
RwLock<BTreeMap>,16777216,8,19272410260,870530.243683179,9189
RwLock<BTreeMap>,16777216,9,19244897041,871774.7860254712,10323
RwLock<BTreeMap>,16777216,10,19194393584,874068.5620818516,11440
RwLock<BTreeMap>,16777216,11,19607276446,855662.7457263526,12855
RwLock<BTreeMap>,16777216,12,19734585311,850142.8196035328,14115
RwLock<BTreeMap>,16777216,13,19741598901,849840.7897016973,15296
RwLock<BTreeMap>,16777216,14,19960462862,840522.3924912007,16656
RwLock<BTreeMap>,16777216,15,20042726880,837072.5251333665,17919
RwLock<BTreeMap>,16777216,16,20219673629,829747.1219286812,19282
RwLock<BTreeMap>,16777216,17,20872390190,803799.4617424312,21149
RwLock<BTreeMap>,16777216,18,20412460928,821910.501589081,21900
RwLock<BTreeMap>,16777216,19,20650991472,812416.9739137065,23387
RwLock<BTreeMap>,16777216,20,21094083943,795351.7225652011,25146
RwLock<BTreeMap>,16777216,21,21029895944,797779.3159165239,26323
RwLock<BTreeMap>,16777216,22,21384519105,784549.6042077118,28041
RwLock<BTreeMap>,16777216,23,21174337337,792337.2397909011,29028
RwLock<BTreeMap>,16777216,24,21630494656,775627.9394815519,30942
RwLock<BTreeMap>,16777216,25,21678848690,773897.9241890728,32304
RwLock<BTreeMap>,16777216,26,21447418371,782248.7401413874,33237
RwLock<BTreeMap>,16777216,27,21923480374,765262.4361548371,35282
RwLock<BTreeMap>,16777216,28,21730927805,772043.2441057479,36267
RwLock<BTreeMap>,16777216,29,22013072083,762147.8699902369,38050
RwLock<BTreeMap>,16777216,30,21807445724,769334.3004190526,38994
RwLock<BTreeMap>,16777216,31,22050713979,760846.8377022976,40744
RwLock<BTreeMap>,16777216,32,22010232662,762246.1905623267,41981
RwLock<BTreeMap>,16777216,33,21939346349,764709.0179040228,43153
RwLock<BTreeMap>,16777216,34,21981462185,763243.857883515,44546
RwLock<BTreeMap>,16777216,35,21722087446,772357.4468479285,45315
RwLock<BTreeMap>,16777216,36,21884645232,766620.4236872045,46959
RwLock<BTreeMap>,16777216,37,22138403542,757833.1458350648,48823
RwLock<BTreeMap>,16777216,38,23094676867,726453.8099674811,52308
RwLock<BTreeMap>,16777216,39,22623432921,741585.7734140207,52590
RwLock<BTreeMap>,16777216,40,21993992950,762809.0105393983,52437
RwLock<BTreeMap>,16777216,41,22401698125,748926.0816918539,54745
RwLock<BTreeMap>,16777216,42,22752923674,737365.2828261142,56959
RwLock<BTreeMap>,16777216,43,22178923881,756448.6036390847,56844
RwLock<BTreeMap>,16777216,44,22470640284,746628.3019957403,58931
RwLock<BTreeMap>,16777216,45,23034554889,728349.9108555317,61783
RwLock<BTreeMap>,16777216,46,22317253123,751759.9010744527,61189
RwLock<BTreeMap>,16777216,47,22613418952,741914.1720945373,63349
