name,total_ops,threads,spent,throughput,latency
Flurry,16777216,35,1972747048,8504494.287298003,4115
Flurry,16777216,36,1878538215,8930995.316483354,4030
Flurry,16777216,37,1931009063,8688315.514135938,4258
Flurry,16777216,38,1896367633,8847027.183995392,4295
Flurry,16777216,39,1940407678,8646232.536707165,4510
Flurry,16777216,40,1888674415,8883064.156931464,4502
Flurry,16777216,41,1901385148,8823680.997849047,4646
Flurry,16777216,42,1823876714,9198656.83421407,4565
Flurry,16777216,43,1873595449,8954556.336563775,4802
Flurry,16777216,44,1772935327,9462959.953755831,4649
Flurry,16777216,45,1719552600,9756733.23398191,4612
Flurry,16777216,46,1773252300,9461268.427510288,4861
Flurry,16777216,47,1674890519,10016903.080935048,4692
Evmap,16777216,1,10341687173,1622290.0305669494,616
Evmap,16777216,2,20776627385,807504.3022676801,2476
Evmap,16777216,3,24197257708,693351.9575837383,4326
Evmap,16777216,4,23951770201,700458.2901058204,5710
Evmap,16777216,5,23480325143,714522.3031548035,6997
Evmap,16777216,6,23674033507,708675.8576665556,8466
Evmap,16777216,7,22449126597,747343.8188121774,9366
Evmap,16777216,8,24034595694,698044.4444999866,11460
Evmap,16777216,9,22066754629,760293.7668936366,11837
Evmap,16777216,10,22838823548,734591.953247486,13612
Evmap,16777216,11,24558568915,683151.2071435374,16101
Evmap,16777216,12,24061843280,697253.9802860855,17210
Evmap,16777216,13,24723141335,678603.7329426608,19156
Evmap,16777216,14,25252174346,664386.9858540538,21072
Evmap,16777216,15,25013449032,670727.8144064303,22363
Evmap,16777216,16,25314276153,662757.090054567,24141
Evmap,16777216,17,25076921620,669030.1247589894,25409
Evmap,16777216,18,25638110589,654385.8191796023,27506
Evmap,16777216,19,25849203785,649041.8869201546,29273
Evmap,16777216,20,26599838468,630726.2361830971,31709
Evmap,16777216,21,26886895012,623992.320143776,33654
Evmap,16777216,22,27628941418,607233.3987095791,36229
Evmap,16777216,23,27201280569,616780.3739034327,37290
Evmap,16777216,24,27728972530,605042.8295476406,39666
Evmap,16777216,25,27747458976,604639.7262722815,41346
Evmap,16777216,26,27138933157,618197.3293844316,42057
Evmap,16777216,27,27388838149,612556.68855791,44077
Evmap,16777216,28,27152215266,617894.9244339716,45315
Evmap,16777216,29,27277764452,615050.9888565995,47150
Evmap,16777216,30,27708166170,605497.1627160558,49546
Evmap,16777216,31,27777279683,603990.6064044075,51325
Evmap,16777216,32,27733437736,604945.4149790441,52897
Evmap,16777216,33,27615049916,607538.8619985575,54317
Evmap,16777216,34,28240455719,594084.4640376109,57230
Evmap,16777216,35,28290129898,593041.3207889188,59017
Evmap,16777216,36,28535632928,587939.1581161567,61230
Evmap,16777216,37,28740332646,583751.6289963681,63383
Evmap,16777216,38,29522259469,568290.3782353448,66867
Evmap,16777216,39,28957885780,579366.0534287804,67314
Evmap,16777216,40,28222769917,594456.7471350229,67288
Evmap,16777216,41,28687416441,584828.4049734795,70106
Evmap,16777216,42,28834380922,581847.6229950667,72183
Evmap,16777216,43,28776151049,583025.0185798572,73753
Evmap,16777216,44,28524416199,588170.3549322131,74808
Evmap,16777216,45,28530073798,588053.7189909444,76523
Evmap,16777216,46,28546921225,587706.6695832451,78270
Evmap,16777216,47,29651498687,565813.4240396953,83066
CHashMap,16777216,1,2225290187,7539338.50875333,132
CHashMap,16777216,2,1836511560,9135371.845957778,218
CHashMap,16777216,3,2565172322,6540385.554651248,458
CHashMap,16777216,4,1804108151,9299451.36088463,430
CHashMap,16777216,5,1472745665,11391794.522783402,438
CHashMap,16777216,6,1514076106,11080827.399306439,541
CHashMap,16777216,7,1663200746,10087306.682821797,693
CHashMap,16777216,8,1613684132,10396840.166734688,769
CHashMap,16777216,9,1473227364,11388069.76436259,790
CHashMap,16777216,10,2073367152,8091772.836188928,1235
CHashMap,16777216,11,1383937804,12122810.68665713,907
CHashMap,16777216,12,1962441540,8549154.539400956,1403
CHashMap,16777216,13,1733722603,9676989.83157342,1343
CHashMap,16777216,14,1879165805,8928012.608232832,1568
CHashMap,16777216,15,1345017561,12473603.681074914,1202
CHashMap,16777216,16,1347316432,12452320.480568444,1284
CHashMap,16777216,17,1820138997,9217546.587185176,1844
CHashMap,16777216,18,1773010378,9462559.389485989,1902
CHashMap,16777216,19,1121590824,14958410.53706766,1270
CHashMap,16777216,20,1318430266,12725144.766966386,1571
CHashMap,16777216,21,1311101384,12796276.630274687,1641
CHashMap,16777216,22,1278563747,13121923.751839336,1676
CHashMap,16777216,23,1319212881,12717595.652403276,1808
CHashMap,16777216,24,1627971270,10305597.100617139,2328
CHashMap,16777216,25,1440413767,11647497.673493149,2146
CHashMap,16777216,26,1404874861,11942142.653230948,2177
CHashMap,16777216,27,1389124016,12077550.893051438,2235
CHashMap,16777216,28,1180207835,14215475.869976748,1969
CHashMap,16777216,29,1454683681,11533239.98827481,2514
CHashMap,16777216,30,1429911979,11733041.086719926,2556
CHashMap,16777216,31,1239814022,13532042.469511608,2290
CHashMap,16777216,32,1258893816,13326950.84110255,2401
CHashMap,16777216,33,1257707004,13339526.572279468,2473
CHashMap,16777216,34,1252915617,13390539.452426668,2539
CHashMap,16777216,35,1338648868,12532947.512267273,2792
CHashMap,16777216,36,1339499475,12524988.85824498,2874
CHashMap,16777216,37,1414890586,11857606.634750767,3120
CHashMap,16777216,38,1257293195,13343916.969183946,2847
CHashMap,16777216,39,1270499803,13205209.446222953,2953
CHashMap,16777216,40,1276516240,13142971.060046991,3043
CHashMap,16777216,41,1475131977,11373366.0862807,3604
CHashMap,16777216,42,1463643924,11462634.951641422,3664
CHashMap,16777216,43,1253456014,13384766.447815696,3212
CHashMap,16777216,44,1366983953,12273162.360962989,3585
CHashMap,16777216,45,1466496128,11440341.150358632,3933
CHashMap,16777216,46,1264863881,13264048.6079308,3468
CHashMap,16777216,47,1260785161,13306958.646858629,3531
