name,total_ops,threads,spent,throughput,latency
Flurry,16777216,1,2728708701,6148408.583829997,162
Flurry,16777216,2,1485478185,11294151.721251968,177
Flurry,16777216,3,1023229047,16396344.542005558,182
Flurry,16777216,4,853571243,19655320.089081306,203
Flurry,16777216,5,665710125,25201984.12184282,198
Flurry,16777216,6,595261872,28184597.047398325,212
Flurry,16777216,7,519858058,32272686.249291535,216
Flurry,16777216,8,458130217,36621064.006349966,218
Flurry,16777216,9,415251231,40402567.76505498,222
Flurry,16777216,10,386422351,43416784.65695169,230
Flurry,16777216,11,360703416,46512495.462477125,236
Flurry,16777216,12,332450674,50465278.94841928,237
Flurry,16777216,13,323905152,51796693.866728,250
Flurry,16777216,14,314008176,53429233.00188208,262
Flurry,16777216,15,296159554,56649247.925326094,264
Flurry,16777216,16,284155223,59042434.00094039,270
Flurry,16777216,17,281530212,59592950.54272896,285
Flurry,16777216,18,267634866,62686959.4785905,287
Flurry,16777216,19,252879229,66344776.77879982,286
Flurry,16777216,20,248136002,67612985.88183105,295
Flurry,16777216,21,245964281,68209969.07270451,307
Flurry,16777216,22,250208634,67052905.93609172,328
Flurry,16777216,23,226668836,74016421.03107636,310
Flurry,16777216,24,229345584,73152557.40873563,328
Flurry,16777216,25,220955870,75930166.50790948,329
Flurry,16777216,26,247198308,67869461.30715425,383
Flurry,16777216,27,224313193,74793710.41720226,360
Flurry,16777216,28,220726726,76008992.22326162,368
Flurry,16777216,29,207829992,80725673.1261386,359
Flurry,16777216,30,205117266,81793289.89301173,366
Flurry,16777216,31,208734437,80375889.29324585,385
Flurry,16777216,32,211214236,79432221.60460813,402
Flurry,16777216,33,227274743,73819095.68367656,447
Flurry,16777216,34,231129696,72587885.89416048,468
Flurry,16777216,35,224637830,74685621.74055901,468
Flurry,16777216,36,228186768,73524052.89337373,489
Flurry,16777216,37,220653800,76034113.16732365,486
Flurry,16777216,38,220773113,75993021.84954017,500
Flurry,16777216,39,227356148,73792664.71386558,528
Flurry,16777216,40,222859072,75281727.8176587,531
Flurry,16777216,41,217683119,77071736.55482215,531
Flurry,16777216,42,212830523,78828993.9032852,532
Flurry,16777216,43,214831678,78094702.58850746,550
Flurry,16777216,44,246605077,68032727.48516852,646
Flurry,16777216,45,218112901,76919870.04473431,585
Flurry,16777216,46,216608442,77454118.80114995,593
Flurry,16777216,47,199821827,83960877.8074079,559
Evmap,16777216,1,3167960392,5295904.59601933,188
Evmap,16777216,2,1683474653,9965826.316483306,200
Evmap,16777216,3,1360902364,12328008.565352159,243
Evmap,16777216,4,1026435611,16345122.694695752,244
Evmap,16777216,5,909793151,18440692.78995924,271
Evmap,16777216,6,799880499,20974653.11502737,286
Evmap,16777216,7,718269092,23357842.0495365,299
Evmap,16777216,8,706971428,23731108.974887736,337
Evmap,16777216,9,678777985,24716794.54954627,364
Evmap,16777216,10,774902810,21650735.78711116,461
Evmap,16777216,11,769527698,21801965.080144525,504
Evmap,16777216,12,747626507,22440638.263779484,534
Evmap,16777216,13,776347606,21610443.402333364,601
Evmap,16777216,14,799048701,20996487.42185991,666
Evmap,16777216,15,767359089,21863578.916962564,686
Evmap,16777216,16,799803580,20976670.296974666,762
Evmap,16777216,17,783722286,21407093.175349616,794
Evmap,16777216,18,775140088,21644108.28407574,831
Evmap,16777216,19,842573095,19911881.947761457,954
Evmap,16777216,20,774461765,21663065.574321803,923
Evmap,16777216,21,794991362,21103645.651938543,995
Evmap,16777216,22,839786464,19977954.7768467,1101
Evmap,16777216,23,836081208,20066490.957419056,1146
Evmap,16777216,24,829328953,20229868.9070367,1186
Evmap,16777216,25,841775959,19930737.888892356,1254
Evmap,16777216,26,850283533,19731319.435066607,1317
Evmap,16777216,27,855810694,19603886.83808618,1377
Evmap,16777216,28,828633105,20246857.02123861,1382
Evmap,16777216,29,869074695,19304688.18908598,1502
Evmap,16777216,30,852438823,19681431.144766152,1524
Evmap,16777216,31,830718612,20196027.58099755,1534
Evmap,16777216,32,827055229,20285484.465512037,1577
Evmap,16777216,33,870052896,19282983.91641696,1711
Evmap,16777216,34,864004442,19417974.24231298,1750
Evmap,16777216,35,869458235,19296172.40326673,1813
Evmap,16777216,36,858184781,19549654.53995857,1841
Evmap,16777216,37,907989755,18477318.612477075,2002
Evmap,16777216,38,890164402,18847322.991466917,2016
Evmap,16777216,39,910049872,18435490.75297271,2115
Evmap,16777216,40,875098662,19171799.39648908,2086
Evmap,16777216,41,908320884,18470582.69332933,2219
Evmap,16777216,42,892787161,18791954.82740595,2234
Evmap,16777216,43,904870907,18541004.98779767,2319
Evmap,16777216,44,916167267,18312394.040159483,2402
Evmap,16777216,45,923377227,18169406.29401076,2476
Evmap,16777216,46,920501478,18226169.540164497,2523
Evmap,16777216,47,929735266,18045153.941702798,2604
CHashMap,16777216,1,2335309502,7184150.959704355,139
CHashMap,16777216,2,2024521209,8287004.317572452,241
CHashMap,16777216,3,1628234670,10303929.961152345,291
CHashMap,16777216,4,1636800009,10250009.718811043,390
CHashMap,16777216,5,1646276388,10191008.096995194,490
CHashMap,16777216,6,1737995956,9653196.22412286,621
CHashMap,16777216,7,1341221328,12508909.342366198,559
CHashMap,16777216,8,1591603932,10541074.73768166,758
CHashMap,16777216,9,1578371206,10629448.849689672,846
CHashMap,16777216,10,1636024493,10254868.47647091,975
CHashMap,16777216,11,1212797084,13833489.724980243,795
CHashMap,16777216,12,1505458469,11144256.945954978,1076
CHashMap,16777216,13,1468249968,11426675.542757444,1137
CHashMap,16777216,14,1381564159,12143638.708855648,1152
CHashMap,16777216,15,1342146306,12500288.47451151,1199
CHashMap,16777216,16,1418725259,11825556.705620056,1353
CHashMap,16777216,17,1396843230,12010808.11337719,1415
CHashMap,16777216,18,1433547698,11703284.113536347,1538
CHashMap,16777216,19,1354207762,12388952.766909337,1533
CHashMap,16777216,20,1336869345,12549630.270712804,1593
CHashMap,16777216,21,1348555233,12440881.611261377,1687
CHashMap,16777216,22,978317827,17149044.550733715,1282
CHashMap,16777216,23,1297321134,12932199.715479236,1778
CHashMap,16777216,24,1275087526,13157697.536757173,1824
CHashMap,16777216,25,1293062035,12974795.907607017,1926
CHashMap,16777216,26,1280575321,13101311.359724386,1984
CHashMap,16777216,27,1289865462,13006950.332623139,2075
CHashMap,16777216,28,1311931764,12788177.297306446,2189
CHashMap,16777216,29,1290704297,12998497.052342268,2231
CHashMap,16777216,30,1359361265,12341984.748256013,2430
CHashMap,16777216,31,1331929215,12596176.892178163,2461
CHashMap,16777216,32,937989907,17886350.241932828,1789
CHashMap,16777216,33,1370855711,12238498.81893223,2696
CHashMap,16777216,34,1260708835,13307764.278498136,2554
CHashMap,16777216,35,1286675029,13039202.301951258,2684
CHashMap,16777216,36,971381794,17271495.207784384,2084
CHashMap,16777216,37,1281494522,13091913.94264891,2826
CHashMap,16777216,38,1303994765,12866014.841708355,2953
CHashMap,16777216,39,1272361501,13185887.805324282,2957
CHashMap,16777216,40,1266077179,13251337.500018235,3018
CHashMap,16777216,41,1270147292,13208874.361006001,3103
CHashMap,16777216,42,936253732,17919518.423879564,2343
CHashMap,16777216,43,1310177191,12805303.06530119,3357
CHashMap,16777216,44,946797139,17719969.05030783,2483
CHashMap,16777216,45,1280062318,13106561.894746752,3433
CHashMap,16777216,46,951293756,17636209.524326995,2608
CHashMap,16777216,47,1266874183,13243000.942896316,3549
CrossbeamSkipMap,16777216,1,28929513379,579934.2622948722,1724
CrossbeamSkipMap,16777216,2,14728590667,1139091.741994706,1755
CrossbeamSkipMap,16777216,3,9859970104,1701548.3640456279,1763
CrossbeamSkipMap,16777216,4,7586711329,2211395.0659845914,1808
CrossbeamSkipMap,16777216,5,6139621552,2732614.031321649,1829
CrossbeamSkipMap,16777216,6,5209049283,3220782.735681405,1862
CrossbeamSkipMap,16777216,7,4551636843,3685974.2063565156,1899
CrossbeamSkipMap,16777216,8,4349476685,3857295.3058604565,2073
CrossbeamSkipMap,16777216,9,3906971022,4294174.670231275,2095
CrossbeamSkipMap,16777216,10,3516929094,4770416.335268885,2096
CrossbeamSkipMap,16777216,11,3229660823,5194730.010198349,2117
CrossbeamSkipMap,16777216,12,2911597961,5762202.139418245,2082
CrossbeamSkipMap,16777216,13,2816104964,5957596.117500398,2182
CrossbeamSkipMap,16777216,14,2576314794,6512098.614296899,2149
CrossbeamSkipMap,16777216,15,2442709522,6868281.246254544,2183
CrossbeamSkipMap,16777216,16,2356300748,7120150.521634516,2247
CrossbeamSkipMap,16777216,17,2288349945,7331577.9505918175,2318
CrossbeamSkipMap,16777216,18,2201895431,7619442.66916461,2362
CrossbeamSkipMap,16777216,19,2099974000,7989249.390706742,2378
CrossbeamSkipMap,16777216,20,1979465562,8475629.140548795,2359
CrossbeamSkipMap,16777216,21,1899104777,8834276.130094742,2377
CrossbeamSkipMap,16777216,22,1784192677,9403253.480565652,2339
CrossbeamSkipMap,16777216,23,1737195458,9657644.407679541,2381
CrossbeamSkipMap,16777216,24,1700361883,9866850.208615268,2432
CrossbeamSkipMap,16777216,25,1620839236,10350943.898300348,2415
CrossbeamSkipMap,16777216,26,1615925069,10382422.00820761,2504
CrossbeamSkipMap,16777216,27,1515636302,11069420.795649432,2439
CrossbeamSkipMap,16777216,28,1449656855,11573232.618556479,2419
CrossbeamSkipMap,16777216,29,1450623924,11565517.238774009,2507
CrossbeamSkipMap,16777216,30,1479076902,11343031.574162193,2644
CrossbeamSkipMap,16777216,31,1309910174,12807913.346278047,2420
CrossbeamSkipMap,16777216,32,1338979705,12529850.85386339,2553
CrossbeamSkipMap,16777216,33,1447932885,11587012.197737329,2848
CrossbeamSkipMap,16777216,34,1593954996,10525526.782187771,3230
CrossbeamSkipMap,16777216,35,1547425054,10842021.690570353,3228
CrossbeamSkipMap,16777216,36,1582777019,10599860.750189476,3396
CrossbeamSkipMap,16777216,37,1625878138,10318864.37727598,3585
CrossbeamSkipMap,16777216,38,1610537748,10417151.675478766,3647
CrossbeamSkipMap,16777216,39,1546698431,10847115.16074461,3595
CrossbeamSkipMap,16777216,40,1589336170,10556115.387470229,3789
CrossbeamSkipMap,16777216,41,1508075949,11124914.505217668,3685
CrossbeamSkipMap,16777216,42,1532274758,10949221.679993244,3835
CrossbeamSkipMap,16777216,43,1510003950,11110710.008407595,3870
CrossbeamSkipMap,16777216,44,1528228683,10978210.386069557,4007
CrossbeamSkipMap,16777216,45,1555597605,10785061.603382966,4172
CrossbeamSkipMap,16777216,46,1506084282,11139626.24835361,4129
CrossbeamSkipMap,16777216,47,1496702858,11209450.099145865,4192
RwLock<BTreeMap>,16777216,1,7026216143,2387802.432852086,418
RwLock<BTreeMap>,16777216,2,4269599780,3929458.6997566316,508
RwLock<BTreeMap>,16777216,3,3127928462,5363682.770824188,559
RwLock<BTreeMap>,16777216,4,2657729056,6312613.380255719,633
RwLock<BTreeMap>,16777216,5,2289923487,7326539.98932498,682
RwLock<BTreeMap>,16777216,6,2111394712,7946034.867212455,755
RwLock<BTreeMap>,16777216,7,2069756971,8105886.93990199,863
RwLock<BTreeMap>,16777216,8,2073186688,8092477.198078556,988
RwLock<BTreeMap>,16777216,9,2092870230,8016367.073079348,1122
RwLock<BTreeMap>,16777216,10,2196897428,7636777.11402009,1309
RwLock<BTreeMap>,16777216,11,2340158704,7169264.191921233,1534
RwLock<BTreeMap>,16777216,12,2474367602,6780405.622203907,1769
RwLock<BTreeMap>,16777216,13,2462736490,6812428.397485595,1908
RwLock<BTreeMap>,16777216,14,2788157083,6017313.766966121,2326
RwLock<BTreeMap>,16777216,15,2916200609,5753107.63883048,2607
RwLock<BTreeMap>,16777216,16,2991008331,5609217.408762879,2852
RwLock<BTreeMap>,16777216,17,2977684453,5634316.283277447,3017
RwLock<BTreeMap>,16777216,18,3161588683,5306577.699436938,3392
RwLock<BTreeMap>,16777216,19,3181996619,5272543.628683221,3603
RwLock<BTreeMap>,16777216,20,3354972644,5000701.281426007,3999
RwLock<BTreeMap>,16777216,21,3551683886,4723735.709175104,4445
RwLock<BTreeMap>,16777216,22,3817898948,4394358.318150017,5006
RwLock<BTreeMap>,16777216,23,3904114322,4297316.78333778,5352
RwLock<BTreeMap>,16777216,24,3974278731,4221449.257983612,5685
RwLock<BTreeMap>,16777216,25,4013385661,4180314.9303672165,5980
RwLock<BTreeMap>,16777216,26,4298378521,3903149.9710958097,6661
RwLock<BTreeMap>,16777216,27,4382988585,3827802.805012325,7053
RwLock<BTreeMap>,16777216,28,4489670482,3736847.964068468,7492
RwLock<BTreeMap>,16777216,29,4640071907,3615723.276764297,8020
RwLock<BTreeMap>,16777216,30,4740721614,3538958.278093062,8477
RwLock<BTreeMap>,16777216,31,4774474401,3513939.8792223204,8822
RwLock<BTreeMap>,16777216,32,4836736220,3468706.0110133523,9225
RwLock<BTreeMap>,16777216,33,4893860034,3428217.3751273244,9625
RwLock<BTreeMap>,16777216,34,4884529685,3434765.9000868574,9898
RwLock<BTreeMap>,16777216,35,4910177682,3416824.621541261,10243
RwLock<BTreeMap>,16777216,36,4910924726,3416304.8582634698,10537
RwLock<BTreeMap>,16777216,37,5026076632,3338034.2617903803,11084
RwLock<BTreeMap>,16777216,38,4897758340,3425488.730830276,11093
RwLock<BTreeMap>,16777216,39,4962157588,3381032.4848554567,11534
RwLock<BTreeMap>,16777216,40,4969244654,3376210.5044466183,11847
RwLock<BTreeMap>,16777216,41,4947216941,3391243.238387027,12089
RwLock<BTreeMap>,16777216,42,4968939399,3376417.913926746,12439
RwLock<BTreeMap>,16777216,43,4978779372,3369744.8202571208,12760
RwLock<BTreeMap>,16777216,44,5101768907,3288509.5945801134,13379
RwLock<BTreeMap>,16777216,45,5079739012,3302771.2566269143,13624
RwLock<BTreeMap>,16777216,46,5071064415,3308420.9994204934,13903
RwLock<BTreeMap>,16777216,47,5117098947,3278657.726529985,14335
