name,total_ops,threads,spent,throughput,latency
LeapfrogMap,8388608,40,69030118,121520985.95572442,329
LeapfrogMap,8388608,41,70077318,119705037.7983929,342
LeapfrogMap,8388608,42,69645704,120446883.55795786,348
LeapfrogMap,8388608,43,69937284,119944720.75867286,358
LeapfrogMap,8388608,44,65609545,127856518.43798032,344
LeapfrogMap,8388608,45,61465987,136475608.85990492,329
LeapfrogMap,8388608,46,65432983,128201521.85328308,358
LeapfrogMap,8388608,47,71301586,117649669.11114712,399
DashMap,8388608,1,1591389881,5271246.286126159,189
DashMap,8388608,2,1046728442,8014120.629006468,249
DashMap,8388608,3,760357656,11032450.23418295,271
DashMap,8388608,4,578717448,14495170.361616606,275
DashMap,8388608,5,484972748,17297070.886135645,289
DashMap,8388608,6,432220980,19408146.268142745,309
DashMap,8388608,7,371239947,22596188.98178541,309
DashMap,8388608,8,338569560,24776616.06672496,322
DashMap,8388608,9,311655276,26916303.512217775,334
DashMap,8388608,10,283784704,29559760.909453385,338
DashMap,8388608,11,270695645,30989076.31114642,354
DashMap,8388608,12,261070347,32131600.146837056,373
DashMap,8388608,13,252133218,33270538.75146273,390
DashMap,8388608,14,230973355,36318509.55275772,385
DashMap,8388608,15,216783237,38695833.29452729,387
DashMap,8388608,16,220511580,38041575.866446555,420
DashMap,8388608,17,206541154,40614704.80599716,418
DashMap,8388608,18,203224293,41277584.86038871,436
DashMap,8388608,19,203925140,41135722.64802662,461
DashMap,8388608,20,185096319,45320231.354789935,441
DashMap,8388608,21,179331517,46777098.30559232,448
DashMap,8388608,22,172959799,48500333.88394491,453
DashMap,8388608,23,173498284,48349803.8516623,475
DashMap,8388608,24,166912804,50257426.62618022,477
DashMap,8388608,25,166757763,50304152.85673987,496
DashMap,8388608,26,177201437,47339390.36848781,549
DashMap,8388608,27,167057836,50213795.41873151,537
DashMap,8388608,28,168946373,49652489.43225315,563
DashMap,8388608,29,168641290,49742313.99676793,583
DashMap,8388608,30,167239758,50159173.27505341,598
DashMap,8388608,31,180689209,46425616.92768272,667
DashMap,8388608,32,169817731,49397715.7190965,647
DashMap,8388608,33,169459927,49502015.8954748,666
DashMap,8388608,34,184973258,45350382.48609969,749
DashMap,8388608,35,182738008,45905108.038607925,762
DashMap,8388608,36,188102947,44595835.066847734,807
DashMap,8388608,37,175147290,47894592.031655185,772
DashMap,8388608,38,171189984,49001745.33575516,775
DashMap,8388608,39,179749661,46668282.72905616,835
DashMap,8388608,40,174179691,48160654.96407385,830
DashMap,8388608,41,166584761,50356394.84454403,814
DashMap,8388608,42,182586997,45943074.467674166,914
DashMap,8388608,43,178691122,46944738.53043465,915
DashMap,8388608,44,182343775,46004356.33187916,956
DashMap,8388608,45,174195622,48156250.44813124,934
DashMap,8388608,46,173029801,48480712.29071112,948
DashMap,8388608,47,173285203,48409257.42517092,970
RwLock<StdHashMap>,8388608,1,1325129819,6330404.674109896,157
RwLock<StdHashMap>,8388608,2,2202233982,3809135.6634056335,525
RwLock<StdHashMap>,8388608,3,2930463306,2862553.5023164013,1048
RwLock<StdHashMap>,8388608,4,3515871723,2385925.500388343,1676
RwLock<StdHashMap>,8388608,5,4042015754,2075352.6236751028,2409
RwLock<StdHashMap>,8388608,6,4894439889,1713905.613357917,3500
RwLock<StdHashMap>,8388608,7,5397076191,1554287.4888423083,4503
RwLock<StdHashMap>,8388608,8,6713771259,1249462.8840318078,6402
Flurry,8388608,1,3065642991,2736329.058741335,365
Flurry,8388608,2,2603355634,3222228.991861202,620
Flurry,8388608,3,2899801320,2892821.6364837023,1037
Flurry,8388608,4,2608433784,3215955.893323915,1243
Flurry,8388608,5,2422916060,3462195.0543346517,1444
Flurry,8388608,6,2146086266,3908793.4781089546,1535
Flurry,8388608,7,1596889045,5253093.836585246,1332
Flurry,8388608,8,1147623272,7309548.529266842,1094
Flurry,8388608,9,1440389475,5823847.053589447,1545
Flurry,8388608,10,1380431370,6076801.920257724,1645
Flurry,8388608,11,1308518137,6410769.375526049,1715
Flurry,8388608,12,1169947697,7170070.954035136,1673
Flurry,8388608,13,1158282243,7242283.174671789,1795
Flurry,8388608,14,1025118583,8183061.10055172,1710
Flurry,8388608,15,955952464,8775130.89395625,1709
Flurry,8388608,16,1624342303,5164310.493242137,3098
Flurry,8388608,17,743415662,11283873.112697484,1506
Flurry,8388608,18,1700946622,4931729.127476406,3649
Flurry,8388608,19,1081328896,7757684.115379452,2449
Flurry,8388608,20,991782682,8458110.987664938,2364
Flurry,8388608,21,1034000617,8112768.853405819,2588
Flurry,8388608,22,1043878078,8036003.606926976,2737
Flurry,8388608,23,928181085,9037684.709983075,2544
Flurry,8388608,24,1022145541,8206862.588074432,2924
Flurry,8388608,25,928203886,9037462.702456301,2766
Flurry,8388608,26,924311401,9075521.508145932,2864
Flurry,8388608,27,1106612721,7580436.986500176,3561
Flurry,8388608,28,1070591174,7835491.459039433,3573
Flurry,8388608,29,840600091,9979308.936334627,2906
Flurry,8388608,30,811662609,10335092.324057028,2902
Flurry,8388608,31,918239398,9135534.827051714,3393
Flurry,8388608,32,873337760,9605227.649838477,3331
Flurry,8388608,33,780701097,10744967.6095434,3071
Flurry,8388608,34,972570144,8625195.880987274,3941
Flurry,8388608,35,1113527078,7533366.871568794,4645
Flurry,8388608,36,1000462429,8384730.657386836,4293
Flurry,8388608,37,820496751,10223816.230565427,3619
Flurry,8388608,38,952509864,8806846.329939948,4314
Flurry,8388608,39,949515927,8834615.36712064,4414
Flurry,8388608,40,1057072057,7935701.208304667,5040
Flurry,8388608,41,880178037,9530580.913597599,4301
Flurry,8388608,42,1043986699,8035167.505520106,5227
Flurry,8388608,43,955716544,8777297.047606617,4899
Flurry,8388608,44,898545535,9335762.822526295,4713
Flurry,8388608,45,920757668,9110549.161345676,4939
Flurry,8388608,46,934769366,8973986.851854106,5125
Flurry,8388608,47,915318020,9164692.289134655,5128
Evmap,8388608,1,4997253664,1678643.623883088,595
Evmap,8388608,2,8947597955,937526.2547768331,2133
Evmap,8388608,3,11442821652,733089.1151776208,4092
Evmap,8388608,4,11390648683,736446.9077621187,5431
Evmap,8388608,5,11151436467,752244.6121469707,6646
Evmap,8388608,6,12019002968,697945.4138029795,8596
Evmap,8388608,7,10141551451,827152.3386269314,8462
Evmap,8388608,8,11008123622,762037.9537921582,10498
Evmap,8388608,9,10697219446,784185.8384177341,11476
Evmap,8388608,10,10526813533,796880.0790194446,12548
Evmap,8388608,11,11884538065,705842.1584516168,15584
Evmap,8388608,12,11644373238,720400.1304788819,16657
Evmap,8388608,13,11687496237,717742.0920524914,18112
Evmap,8388608,14,11556415015,725883.2422608352,19286
Evmap,8388608,15,11451767263,732516.4585821709,20477
Evmap,8388608,16,12085857135,694084.6566609693,23051
Evmap,8388608,17,11886806980,705707.4295993994,24089
Evmap,8388608,18,12142284753,690859.1068849232,26054
Evmap,8388608,19,11740498072,714501.8847203811,26591
Evmap,8388608,20,12105907851,692935.0613970736,28862
Evmap,8388608,21,12676787773,661729.7812515805,31735
Evmap,8388608,22,12591201147,666227.7809769311,33021
Evmap,8388608,23,12429737034,674882.1778814794,34080
Evmap,8388608,24,12590209059,666280.278642671,36020
Evmap,8388608,25,12492503211,671491.3623246936,37230
Evmap,8388608,26,13353133165,628212.7120537857,41387
Evmap,8388608,27,12867495970,651922.3335727223,41415
Evmap,8388608,28,12484264292,671934.509218575,41670
Evmap,8388608,29,12672177070,661970.5480488524,43808
Evmap,8388608,30,12799815356,655369.4539091756,45775
Evmap,8388608,31,12553587347,668223.97201105,46391
Evmap,8388608,32,12760458826,657390.7815060568,48677
Evmap,8388608,33,12815129793,654586.2691599193,50413
Evmap,8388608,34,13244346308,633372.7467495332,53680
Evmap,8388608,35,12307426039,681589.145725355,51350
Evmap,8388608,36,13005895828,644985.0214808286,55815
Evmap,8388608,37,14048704674,597109.000057837,61965
Evmap,8388608,38,13299295465,630755.8187632159,60245
Evmap,8388608,39,12671098626,662026.8887172341,58909
Evmap,8388608,40,13126530755,639057.5054878619,62592
Evmap,8388608,41,12866854165,651954.8517786438,62887
Evmap,8388608,42,13575431868,617925.6823330697,67969
Evmap,8388608,43,13255752069,632827.7683782018,67948
Evmap,8388608,44,12539659417,668966.1753195287,65773
Evmap,8388608,45,13230346708,634042.94574742,70973
Evmap,8388608,46,13089880534,640846.7959819196,71780
Evmap,8388608,47,12989802229,645784.1198900058,72779
CHashMap,8388608,1,1099677794,7628241.69567618,131
CHashMap,8388608,2,1247350014,6725143.629172237,297
CHashMap,8388608,3,1710223666,4904977.148176126,611
CHashMap,8388608,4,1571552209,5337785.122224978,749
CHashMap,8388608,5,947313352,8855156.514251264,564
CHashMap,8388608,6,1099894166,7626741.062285079,786
CHashMap,8388608,7,835553570,10039581.304164616,697
CHashMap,8388608,8,876008200,9575946.891821332,835
CHashMap,8388608,9,873043414,9608466.045882113,936
CHashMap,8388608,10,816148203,10278290.10609241,972
CHashMap,8388608,11,1023897742,8192818.145701117,1342
CHashMap,8388608,12,690193960,12153986.395360516,987
CHashMap,8388608,13,766734951,10940688.15965584,1188
CHashMap,8388608,14,894937834,9373397.437569948,1493
CHashMap,8388608,15,949540693,8834384.94194161,1697
CHashMap,8388608,16,664525367,12623457.909320112,1267
CHashMap,8388608,17,940885455,8915652.756052012,1906
CHashMap,8388608,18,632462454,13263408.676588412,1357
CHashMap,8388608,19,654644986,12813980.370117737,1482
CHashMap,8388608,20,705922526,11883185.039486896,1683
CHashMap,8388608,21,877844289,9555917.951640282,2197
CHashMap,8388608,22,698314707,12012646.899616279,1831
CHashMap,8388608,23,740140380,11333806.702993289,2029
CHashMap,8388608,24,651952673,12866897.165095294,1865
CHashMap,8388608,25,804132595,10431871.624355683,2396
CHashMap,8388608,26,699920972,11985078.795438636,2169
CHashMap,8388608,27,768254037,10919054.890693663,2472
CHashMap,8388608,28,658920037,12730843.697199635,2199
CHashMap,8388608,29,726093912,11553062.023194598,2510
CHashMap,8388608,30,659779865,12714252.806123449,2359
CHashMap,8388608,31,661190498,12687127.273265807,2443
CHashMap,8388608,32,785308793,10681922.926081384,2995
CHashMap,8388608,33,688563539,12182765.314850632,2708
CHashMap,8388608,34,668581066,12546882.385089858,2709
CHashMap,8388608,35,667895170,12559767.425777312,2786
CHashMap,8388608,36,681135421,12315624.384479044,2923
CHashMap,8388608,37,662884584,12654703.703292035,2923
CHashMap,8388608,38,738274374,11362453.168393463,3344
CHashMap,8388608,39,752319542,11150325.801320206,3497
CHashMap,8388608,40,669912609,12521943.73908254,3194
CHashMap,8388608,41,764002449,10979818.20736284,3734
CHashMap,8388608,42,756622562,11086912.314412322,3788
CHashMap,8388608,43,665603369,12603013.131683834,3411
CHashMap,8388608,44,675727913,12414180.084344096,3544
CHashMap,8388608,45,673390372,12457273.446137125,3612
CHashMap,8388608,46,747957093,11215359.91637424,4101
CHashMap,8388608,47,758225987,11063466.755063884,4248
CrossbeamSkipMap,8388608,1,16123238242,520280.5958760949,1922
CrossbeamSkipMap,8388608,2,8510945091,985625.9099674645,2029
CrossbeamSkipMap,8388608,3,5736744685,1462259.253393983,2051
CrossbeamSkipMap,8388608,4,4467713243,1877606.6286580155,2130
CrossbeamSkipMap,8388608,5,3735539823,2245621.3552725925,2226
CrossbeamSkipMap,8388608,6,3193757936,2626563.492944695,2284
CrossbeamSkipMap,8388608,7,2866047657,2926890.618692877,2391
CrossbeamSkipMap,8388608,8,2609252718,3214946.54087393,2488
CrossbeamSkipMap,8388608,9,2480417519,3381933.86224023,2661
CrossbeamSkipMap,8388608,10,2208664791,3798044.87950476,2632
CrossbeamSkipMap,8388608,11,2149871414,3901911.5028802366,2819
CrossbeamSkipMap,8388608,12,1958481072,4283221.3800430335,2801
CrossbeamSkipMap,8388608,13,1821533749,4605244.346751876,2822
CrossbeamSkipMap,8388608,14,1718550676,4881210.730151317,2868
CrossbeamSkipMap,8388608,15,1626183981,5158461.833353898,2907
CrossbeamSkipMap,8388608,16,1536311338,5460226.578110432,2930
CrossbeamSkipMap,8388608,17,1555801287,5391824.823705779,3152
CrossbeamSkipMap,8388608,18,1499773374,5593250.383974345,3218
CrossbeamSkipMap,8388608,19,1454290678,5768178.34763017,3293
CrossbeamSkipMap,8388608,20,1398524578,5998184.18064298,3334
CrossbeamSkipMap,8388608,21,1386433458,6050494.491168,3470
CrossbeamSkipMap,8388608,22,1311730263,6395070.874414979,3440
CrossbeamSkipMap,8388608,23,1286406712,6520961.000707217,3527
CrossbeamSkipMap,8388608,24,1242795833,6749787.678118165,3555
CrossbeamSkipMap,8388608,25,1199479467,6993540.307097229,3574
CrossbeamSkipMap,8388608,26,1159402909,7235282.864034974,3593
CrossbeamSkipMap,8388608,27,1247125843,6726352.4744391,4014
CrossbeamSkipMap,8388608,28,1150875882,7288890.254109956,3841
CrossbeamSkipMap,8388608,29,1092330355,7679552.217515734,3776
CrossbeamSkipMap,8388608,30,1069446166,7843880.567991114,3824
CrossbeamSkipMap,8388608,31,1126481159,7446736.177502282,4162
CrossbeamSkipMap,8388608,32,1123684024,7465272.995640632,4286
CrossbeamSkipMap,8388608,33,1167462505,7185333.97353091,4592
CrossbeamSkipMap,8388608,34,1188474798,7058296.9147655405,4817
CrossbeamSkipMap,8388608,35,1182127390,7096196.290655274,4932
CrossbeamSkipMap,8388608,36,1189231346,7053806.669505666,5103
CrossbeamSkipMap,8388608,37,1149562623,7297217.073836612,5070
CrossbeamSkipMap,8388608,38,1202460877,6976200.357494042,5447
CrossbeamSkipMap,8388608,39,1145082492,7325767.408554527,5323
CrossbeamSkipMap,8388608,40,1133806539,7398623.761156487,5406
CrossbeamSkipMap,8388608,41,1113289001,7534977.883069914,5441
CrossbeamSkipMap,8388608,42,1173475813,7148513.763189084,5875
CrossbeamSkipMap,8388608,43,1228894730,6826140.42945729,6299
CrossbeamSkipMap,8388608,44,1096358087,7651339.557273681,5750
CrossbeamSkipMap,8388608,45,1171183713,7162503.975155604,6282
CrossbeamSkipMap,8388608,46,1149879098,7295208.700280244,6305
CrossbeamSkipMap,8388608,47,1170129233,7168958.576048155,6556
RwLock<BTreeMap>,8388608,1,3803884801,2205273.9341093414,453
RwLock<BTreeMap>,8388608,2,5304931021,1581285.0283619175,1264
RwLock<BTreeMap>,8388608,3,6519985330,1286599.2138666362,2331
RwLock<BTreeMap>,8388608,4,7842107804,1069687.9218774892,3739
RwLock<BTreeMap>,8388608,5,8663257601,968297.1910048828,5163
RwLock<BTreeMap>,8388608,6,9486961254,884224.9668157019,6785
RwLock<BTreeMap>,8388608,7,9474071468,885427.9839806672,7905
RwLock<BTreeMap>,8388608,8,9679254008,866658.5248270922,9230
RwLock<BTreeMap>,8388608,9,9552699361,878140.0610436315,10248
RwLock<BTreeMap>,8388608,10,9768798291,858714.4242427885,11645
RwLock<BTreeMap>,8388608,11,9665098339,867927.8477851398,12673
RwLock<BTreeMap>,8388608,12,9986375614,840005.2555844111,14285
RwLock<BTreeMap>,8388608,13,10054118953,834345.4099970603,15581
RwLock<BTreeMap>,8388608,14,9940957927,843843.0241432004,16590
RwLock<BTreeMap>,8388608,15,10112629910,829517.9468305095,18082
RwLock<BTreeMap>,8388608,16,10398498160,806713.4187000712,19833
RwLock<BTreeMap>,8388608,17,10474089432,800891.3857820878,21226
RwLock<BTreeMap>,8388608,18,10435639627,803842.2463627681,22392
RwLock<BTreeMap>,8388608,19,10518093489,797540.7338576091,23823
RwLock<BTreeMap>,8388608,20,10599956067,791381.3931847874,25272
RwLock<BTreeMap>,8388608,21,10689849547,784726.4793688494,26760
RwLock<BTreeMap>,8388608,22,10695456570,784315.0916557834,28049
RwLock<BTreeMap>,8388608,23,10928671501,767578.0170748496,29964
RwLock<BTreeMap>,8388608,24,10811166756,775920.6928655019,30930
RwLock<BTreeMap>,8388608,25,11375287189,737441.4254887433,33900
RwLock<BTreeMap>,8388608,26,11367957636,737916.8948901597,35234
RwLock<BTreeMap>,8388608,27,11177598184,750483.9467219122,35976
RwLock<BTreeMap>,8388608,28,10908658612,768986.2061291537,36411
RwLock<BTreeMap>,8388608,29,10932629011,767300.1609731474,37794
RwLock<BTreeMap>,8388608,30,10889816745,770316.7276760268,38945
RwLock<BTreeMap>,8388608,31,11090264144,756393.8866630478,40983
RwLock<BTreeMap>,8388608,32,10853000525,772929.8437493625,41400
RwLock<BTreeMap>,8388608,33,10950020991,766081.4538067766,43076
RwLock<BTreeMap>,8388608,34,11333607274,740153.4036955726,45936
RwLock<BTreeMap>,8388608,35,11384179033,736865.4319018913,47498
RwLock<BTreeMap>,8388608,36,11155979505,751938.2763512884,47876
RwLock<BTreeMap>,8388608,37,11023574920,760969.8360901602,48622
RwLock<BTreeMap>,8388608,38,11153285672,752119.8906488477,50523
RwLock<BTreeMap>,8388608,39,11268809587,744409.4192235995,52390
RwLock<BTreeMap>,8388608,40,11380891800,737078.2665730993,54268
RwLock<BTreeMap>,8388608,41,11083302632,756868.9837792746,54170
RwLock<BTreeMap>,8388608,42,11257135361,745181.4099226412,56362
RwLock<BTreeMap>,8388608,43,11246193473,745906.4278183968,57647
RwLock<BTreeMap>,8388608,44,11574780534,724731.4949392888,60712
RwLock<BTreeMap>,8388608,45,11019084391,761279.9487089436,59110
RwLock<BTreeMap>,8388608,46,11816678543,709895.5911743295,64798
RwLock<BTreeMap>,8388608,47,11459704956,732009.0728520848,64206
